,label
22450,FAKE
22451,FAKE
22452,TRUE
22453,TRUE
22454,TRUE
22455,FAKE
22456,TRUE
22457,TRUE
22458,FAKE
22459,FAKE
22460,FAKE
22461,TRUE
22462,FAKE
22463,FAKE
22464,TRUE
22465,FAKE
22466,FAKE
22467,FAKE
22468,TRUE
22469,FAKE
22470,FAKE
22471,TRUE
22472,TRUE
22473,FAKE
22474,TRUE
22475,FAKE
22476,TRUE
22477,FAKE
22478,TRUE
22479,FAKE
22480,FAKE
22481,FAKE
22482,TRUE
22483,FAKE
22484,FAKE
22485,TRUE
22486,TRUE
22487,FAKE
22488,TRUE
22489,TRUE
22490,FAKE
22491,FAKE
22492,FAKE
22493,FAKE
22494,TRUE
22495,TRUE
22496,TRUE
22497,FAKE
22498,TRUE
22499,TRUE
22500,FAKE
22501,FAKE
22502,TRUE
22503,FAKE
22504,FAKE
22505,TRUE
22506,FAKE
22507,FAKE
22508,FAKE
22509,TRUE
22510,FAKE
22511,FAKE
22512,FAKE
22513,FAKE
22514,FAKE
22515,FAKE
22516,TRUE
22517,TRUE
22518,FAKE
22519,FAKE
22520,TRUE
22521,TRUE
22522,TRUE
22523,TRUE
22524,FAKE
22525,FAKE
22526,FAKE
22527,FAKE
22528,TRUE
22529,TRUE
22530,FAKE
22531,FAKE
22532,TRUE
22533,TRUE
22534,TRUE
22535,TRUE
22536,FAKE
22537,FAKE
22538,FAKE
22539,FAKE
22540,TRUE
22541,TRUE
22542,TRUE
22543,FAKE
22544,TRUE
22545,FAKE
22546,FAKE
22547,TRUE
22548,FAKE
22549,FAKE
22550,FAKE
22551,FAKE
22552,TRUE
22553,FAKE
22554,FAKE
22555,FAKE
22556,TRUE
22557,FAKE
22558,TRUE
22559,FAKE
22560,FAKE
22561,TRUE
22562,TRUE
22563,FAKE
22564,FAKE
22565,TRUE
22566,FAKE
22567,FAKE
22568,TRUE
22569,FAKE
22570,FAKE
22571,FAKE
22572,FAKE
22573,TRUE
22574,FAKE
22575,FAKE
22576,FAKE
22577,FAKE
22578,FAKE
22579,TRUE
22580,TRUE
22581,TRUE
22582,FAKE
22583,FAKE
22584,FAKE
22585,FAKE
22586,TRUE
22587,FAKE
22588,TRUE
22589,TRUE
22590,TRUE
22591,FAKE
22592,TRUE
22593,FAKE
22594,FAKE
22595,FAKE
22596,TRUE
22597,TRUE
22598,TRUE
22599,TRUE
22600,TRUE
22601,FAKE
22602,TRUE
22603,TRUE
22604,FAKE
22605,TRUE
22606,TRUE
22607,TRUE
22608,TRUE
22609,TRUE
22610,TRUE
22611,TRUE
22612,TRUE
22613,TRUE
22614,TRUE
22615,FAKE
22616,FAKE
22617,FAKE
22618,TRUE
22619,FAKE
22620,TRUE
22621,FAKE
22622,TRUE
22623,FAKE
22624,FAKE
22625,FAKE
22626,TRUE
22627,FAKE
22628,FAKE
22629,FAKE
22630,FAKE
22631,FAKE
22632,FAKE
22633,FAKE
22634,FAKE
22635,FAKE
22636,FAKE
22637,TRUE
22638,TRUE
22639,FAKE
22640,FAKE
22641,FAKE
22642,TRUE
22643,FAKE
22644,FAKE
22645,FAKE
22646,FAKE
22647,TRUE
22648,TRUE
22649,TRUE
22650,TRUE
22651,FAKE
22652,FAKE
22653,FAKE
22654,TRUE
22655,FAKE
22656,TRUE
22657,TRUE
22658,FAKE
22659,TRUE
22660,FAKE
22661,FAKE
22662,FAKE
22663,TRUE
22664,FAKE
22665,TRUE
22666,FAKE
22667,FAKE
22668,TRUE
22669,FAKE
22670,TRUE
22671,FAKE
22672,TRUE
22673,FAKE
22674,TRUE
22675,FAKE
22676,TRUE
22677,TRUE
22678,TRUE
22679,TRUE
22680,TRUE
22681,FAKE
22682,FAKE
22683,TRUE
22684,TRUE
22685,FAKE
22686,FAKE
22687,TRUE
22688,TRUE
22689,FAKE
22690,FAKE
22691,FAKE
22692,FAKE
22693,FAKE
22694,FAKE
22695,TRUE
22696,TRUE
22697,FAKE
22698,TRUE
22699,FAKE
22700,TRUE
22701,FAKE
22702,FAKE
22703,FAKE
22704,FAKE
22705,TRUE
22706,TRUE
22707,TRUE
22708,TRUE
22709,FAKE
22710,TRUE
22711,FAKE
22712,TRUE
22713,TRUE
22714,FAKE
22715,TRUE
22716,TRUE
22717,TRUE
22718,FAKE
22719,FAKE
22720,TRUE
22721,TRUE
22722,FAKE
22723,TRUE
22724,TRUE
22725,TRUE
22726,FAKE
22727,TRUE
22728,TRUE
22729,FAKE
22730,TRUE
22731,TRUE
22732,FAKE
22733,TRUE
22734,TRUE
22735,TRUE
22736,FAKE
22737,TRUE
22738,FAKE
22739,TRUE
22740,FAKE
22741,FAKE
22742,TRUE
22743,FAKE
22744,FAKE
22745,TRUE
22746,TRUE
22747,FAKE
22748,TRUE
22749,TRUE
22750,TRUE
22751,TRUE
22752,TRUE
22753,FAKE
22754,FAKE
22755,FAKE
22756,TRUE
22757,TRUE
22758,TRUE
22759,TRUE
22760,FAKE
22761,TRUE
22762,FAKE
22763,TRUE
22764,FAKE
22765,FAKE
22766,TRUE
22767,FAKE
22768,FAKE
22769,TRUE
22770,FAKE
22771,FAKE
22772,TRUE
22773,FAKE
22774,FAKE
22775,FAKE
22776,TRUE
22777,FAKE
22778,TRUE
22779,FAKE
22780,TRUE
22781,FAKE
22782,FAKE
22783,TRUE
22784,FAKE
22785,TRUE
22786,FAKE
22787,FAKE
22788,TRUE
22789,FAKE
22790,FAKE
22791,TRUE
22792,FAKE
22793,FAKE
22794,TRUE
22795,TRUE
22796,FAKE
22797,TRUE
22798,FAKE
22799,TRUE
22800,TRUE
22801,TRUE
22802,TRUE
22803,TRUE
22804,TRUE
22805,TRUE
22806,FAKE
22807,TRUE
22808,TRUE
22809,FAKE
22810,FAKE
22811,FAKE
22812,TRUE
22813,FAKE
22814,FAKE
22815,TRUE
22816,FAKE
22817,FAKE
22818,TRUE
22819,FAKE
22820,TRUE
22821,TRUE
22822,TRUE
22823,TRUE
22824,FAKE
22825,FAKE
22826,FAKE
22827,FAKE
22828,FAKE
22829,TRUE
22830,FAKE
22831,FAKE
22832,TRUE
22833,TRUE
22834,TRUE
22835,FAKE
22836,TRUE
22837,FAKE
22838,TRUE
22839,FAKE
22840,TRUE
22841,TRUE
22842,FAKE
22843,FAKE
22844,TRUE
22845,FAKE
22846,FAKE
22847,FAKE
22848,FAKE
22849,TRUE
22850,FAKE
22851,TRUE
22852,FAKE
22853,TRUE
22854,FAKE
22855,TRUE
22856,FAKE
22857,FAKE
22858,TRUE
22859,TRUE
22860,TRUE
22861,TRUE
22862,TRUE
22863,FAKE
22864,TRUE
22865,FAKE
22866,FAKE
22867,FAKE
22868,FAKE
22869,TRUE
22870,FAKE
22871,FAKE
22872,FAKE
22873,FAKE
22874,FAKE
22875,FAKE
22876,FAKE
22877,FAKE
22878,FAKE
22879,TRUE
22880,TRUE
22881,FAKE
22882,TRUE
22883,FAKE
22884,TRUE
22885,FAKE
22886,TRUE
22887,FAKE
22888,TRUE
22889,FAKE
22890,FAKE
22891,FAKE
22892,FAKE
22893,FAKE
22894,TRUE
22895,FAKE
22896,TRUE
22897,FAKE
22898,FAKE
22899,TRUE
22900,TRUE
22901,FAKE
22902,TRUE
22903,FAKE
22904,FAKE
22905,TRUE
22906,FAKE
22907,FAKE
22908,TRUE
22909,FAKE
22910,TRUE
22911,TRUE
22912,TRUE
22913,FAKE
22914,TRUE
22915,TRUE
22916,FAKE
22917,FAKE
22918,FAKE
22919,TRUE
22920,TRUE
22921,TRUE
22922,FAKE
22923,TRUE
22924,TRUE
22925,FAKE
22926,FAKE
22927,FAKE
22928,TRUE
22929,FAKE
22930,TRUE
22931,FAKE
22932,FAKE
22933,TRUE
22934,FAKE
22935,TRUE
22936,TRUE
22937,FAKE
22938,TRUE
22939,TRUE
22940,TRUE
22941,FAKE
22942,FAKE
22943,TRUE
22944,FAKE
22945,TRUE
22946,TRUE
22947,FAKE
22948,TRUE
22949,TRUE
22950,TRUE
22951,TRUE
22952,TRUE
22953,TRUE
22954,FAKE
22955,TRUE
22956,FAKE
22957,TRUE
22958,TRUE
22959,FAKE
22960,TRUE
22961,FAKE
22962,FAKE
22963,TRUE
22964,TRUE
22965,FAKE
22966,TRUE
22967,TRUE
22968,TRUE
22969,TRUE
22970,TRUE
22971,TRUE
22972,FAKE
22973,TRUE
22974,FAKE
22975,TRUE
22976,TRUE
22977,TRUE
22978,FAKE
22979,FAKE
22980,TRUE
22981,TRUE
22982,TRUE
22983,FAKE
22984,FAKE
22985,FAKE
22986,FAKE
22987,FAKE
22988,TRUE
22989,FAKE
22990,FAKE
22991,FAKE
22992,TRUE
22993,TRUE
22994,FAKE
22995,FAKE
22996,TRUE
22997,FAKE
22998,FAKE
22999,TRUE
23000,TRUE
23001,FAKE
23002,FAKE
23003,FAKE
23004,FAKE
23005,TRUE
23006,FAKE
23007,FAKE
23008,FAKE
23009,FAKE
23010,FAKE
23011,TRUE
23012,FAKE
23013,TRUE
23014,TRUE
23015,TRUE
23016,FAKE
23017,TRUE
23018,FAKE
23019,TRUE
23020,TRUE
23021,TRUE
23022,TRUE
23023,FAKE
23024,FAKE
23025,FAKE
23026,FAKE
23027,TRUE
23028,FAKE
23029,TRUE
23030,FAKE
23031,FAKE
23032,FAKE
23033,TRUE
23034,FAKE
23035,FAKE
23036,FAKE
23037,FAKE
23038,FAKE
23039,TRUE
23040,TRUE
23041,TRUE
23042,TRUE
23043,FAKE
23044,FAKE
23045,FAKE
23046,FAKE
23047,TRUE
23048,TRUE
23049,FAKE
23050,FAKE
23051,TRUE
23052,FAKE
23053,TRUE
23054,FAKE
23055,TRUE
23056,FAKE
23057,TRUE
23058,TRUE
23059,TRUE
23060,FAKE
23061,TRUE
23062,TRUE
23063,TRUE
23064,FAKE
23065,TRUE
23066,TRUE
23067,FAKE
23068,FAKE
23069,FAKE
23070,TRUE
23071,FAKE
23072,TRUE
23073,TRUE
23074,TRUE
23075,TRUE
23076,FAKE
23077,FAKE
23078,TRUE
23079,FAKE
23080,FAKE
23081,FAKE
23082,FAKE
23083,FAKE
23084,FAKE
23085,TRUE
23086,FAKE
23087,TRUE
23088,FAKE
23089,TRUE
23090,TRUE
23091,FAKE
23092,FAKE
23093,TRUE
23094,FAKE
23095,TRUE
23096,FAKE
23097,TRUE
23098,TRUE
23099,TRUE
23100,FAKE
23101,TRUE
23102,TRUE
23103,FAKE
23104,FAKE
23105,TRUE
23106,FAKE
23107,TRUE
23108,TRUE
23109,TRUE
23110,TRUE
23111,TRUE
23112,TRUE
23113,FAKE
23114,FAKE
23115,TRUE
23116,TRUE
23117,TRUE
23118,FAKE
23119,FAKE
23120,TRUE
23121,TRUE
23122,FAKE
23123,TRUE
23124,FAKE
23125,FAKE
23126,FAKE
23127,FAKE
23128,FAKE
23129,FAKE
23130,TRUE
23131,TRUE
23132,TRUE
23133,FAKE
23134,TRUE
23135,TRUE
23136,FAKE
23137,TRUE
23138,FAKE
23139,FAKE
23140,FAKE
23141,TRUE
23142,TRUE
23143,TRUE
23144,FAKE
23145,FAKE
23146,FAKE
23147,FAKE
23148,TRUE
23149,TRUE
23150,FAKE
23151,FAKE
23152,TRUE
23153,TRUE
23154,TRUE
23155,FAKE
23156,FAKE
23157,TRUE
23158,TRUE
23159,FAKE
23160,FAKE
23161,FAKE
23162,TRUE
23163,TRUE
23164,TRUE
23165,TRUE
23166,FAKE
23167,TRUE
23168,TRUE
23169,FAKE
23170,FAKE
23171,FAKE
23172,TRUE
23173,FAKE
23174,TRUE
23175,TRUE
23176,FAKE
23177,FAKE
23178,FAKE
23179,TRUE
23180,FAKE
23181,FAKE
23182,TRUE
23183,FAKE
23184,TRUE
23185,FAKE
23186,FAKE
23187,FAKE
23188,TRUE
23189,TRUE
23190,FAKE
23191,FAKE
23192,FAKE
23193,TRUE
23194,TRUE
23195,FAKE
23196,TRUE
23197,TRUE
23198,FAKE
23199,TRUE
23200,FAKE
23201,FAKE
23202,FAKE
23203,TRUE
23204,FAKE
23205,FAKE
23206,TRUE
23207,TRUE
23208,TRUE
23209,TRUE
23210,TRUE
23211,FAKE
23212,TRUE
23213,FAKE
23214,FAKE
23215,TRUE
23216,FAKE
23217,FAKE
23218,TRUE
23219,TRUE
23220,TRUE
23221,FAKE
23222,FAKE
23223,FAKE
23224,FAKE
23225,TRUE
23226,TRUE
23227,TRUE
23228,TRUE
23229,TRUE
23230,TRUE
23231,FAKE
23232,TRUE
23233,TRUE
23234,TRUE
23235,FAKE
23236,FAKE
23237,TRUE
23238,FAKE
23239,FAKE
23240,TRUE
23241,TRUE
23242,FAKE
23243,TRUE
23244,FAKE
23245,TRUE
23246,FAKE
23247,FAKE
23248,FAKE
23249,FAKE
23250,FAKE
23251,FAKE
23252,TRUE
23253,TRUE
23254,FAKE
23255,TRUE
23256,FAKE
23257,FAKE
23258,FAKE
23259,TRUE
23260,FAKE
23261,TRUE
23262,FAKE
23263,TRUE
23264,TRUE
23265,FAKE
23266,FAKE
23267,TRUE
23268,FAKE
23269,FAKE
23270,FAKE
23271,TRUE
23272,TRUE
23273,TRUE
23274,FAKE
23275,TRUE
23276,TRUE
23277,TRUE
23278,TRUE
23279,FAKE
23280,FAKE
23281,TRUE
23282,TRUE
23283,TRUE
23284,FAKE
23285,FAKE
23286,TRUE
23287,TRUE
23288,TRUE
23289,TRUE
23290,FAKE
23291,TRUE
23292,TRUE
23293,FAKE
23294,FAKE
23295,FAKE
23296,FAKE
23297,FAKE
23298,FAKE
23299,TRUE
23300,TRUE
23301,FAKE
23302,TRUE
23303,TRUE
23304,FAKE
23305,TRUE
23306,FAKE
23307,TRUE
23308,FAKE
23309,TRUE
23310,TRUE
23311,TRUE
23312,FAKE
23313,FAKE
23314,FAKE
23315,TRUE
23316,TRUE
23317,FAKE
23318,FAKE
23319,TRUE
23320,FAKE
23321,FAKE
23322,TRUE
23323,FAKE
23324,TRUE
23325,TRUE
23326,FAKE
23327,TRUE
23328,TRUE
23329,FAKE
23330,TRUE
23331,FAKE
23332,TRUE
23333,FAKE
23334,FAKE
23335,FAKE
23336,FAKE
23337,TRUE
23338,FAKE
23339,TRUE
23340,TRUE
23341,TRUE
23342,FAKE
23343,FAKE
23344,FAKE
23345,FAKE
23346,TRUE
23347,TRUE
23348,FAKE
23349,TRUE
23350,FAKE
23351,FAKE
23352,TRUE
23353,FAKE
23354,TRUE
23355,TRUE
23356,TRUE
23357,FAKE
23358,FAKE
23359,FAKE
23360,TRUE
23361,TRUE
23362,TRUE
23363,FAKE
23364,TRUE
23365,TRUE
23366,FAKE
23367,TRUE
23368,FAKE
23369,FAKE
23370,FAKE
23371,TRUE
23372,TRUE
23373,TRUE
23374,FAKE
23375,FAKE
23376,FAKE
23377,FAKE
23378,TRUE
23379,FAKE
23380,FAKE
23381,TRUE
23382,TRUE
23383,TRUE
23384,TRUE
23385,TRUE
23386,TRUE
23387,TRUE
23388,TRUE
23389,TRUE
23390,FAKE
23391,TRUE
23392,TRUE
23393,FAKE
23394,FAKE
23395,FAKE
23396,TRUE
23397,TRUE
23398,FAKE
23399,FAKE
23400,TRUE
23401,TRUE
23402,FAKE
23403,TRUE
23404,TRUE
23405,FAKE
23406,FAKE
23407,TRUE
23408,FAKE
23409,TRUE
23410,FAKE
23411,FAKE
23412,FAKE
23413,FAKE
23414,FAKE
23415,TRUE
23416,FAKE
23417,TRUE
23418,TRUE
23419,FAKE
23420,FAKE
23421,FAKE
23422,FAKE
23423,FAKE
23424,FAKE
23425,FAKE
23426,FAKE
23427,FAKE
23428,TRUE
23429,TRUE
23430,TRUE
23431,TRUE
23432,TRUE
23433,FAKE
23434,FAKE
23435,TRUE
23436,FAKE
23437,TRUE
23438,TRUE
23439,FAKE
23440,FAKE
23441,FAKE
23442,TRUE
23443,FAKE
23444,FAKE
23445,FAKE
23446,FAKE
23447,TRUE
23448,FAKE
23449,TRUE
23450,TRUE
23451,FAKE
23452,FAKE
23453,FAKE
23454,FAKE
23455,FAKE
23456,TRUE
23457,TRUE
23458,TRUE
23459,TRUE
23460,FAKE
23461,FAKE
23462,FAKE
23463,FAKE
23464,TRUE
23465,TRUE
23466,TRUE
23467,FAKE
23468,FAKE
23469,FAKE
23470,TRUE
23471,FAKE
23472,FAKE
23473,FAKE
23474,TRUE
23475,TRUE
23476,TRUE
23477,TRUE
23478,FAKE
23479,FAKE
23480,TRUE
23481,FAKE
23482,TRUE
23483,FAKE
23484,FAKE
23485,FAKE
23486,TRUE
23487,FAKE
23488,FAKE
23489,TRUE
23490,TRUE
23491,TRUE
23492,TRUE
23493,FAKE
23494,TRUE
23495,TRUE
23496,FAKE
23497,FAKE
23498,FAKE
23499,FAKE
23500,TRUE
23501,TRUE
23502,TRUE
23503,TRUE
23504,TRUE
23505,TRUE
23506,TRUE
23507,FAKE
23508,TRUE
23509,FAKE
23510,FAKE
23511,FAKE
23512,TRUE
23513,FAKE
23514,TRUE
23515,TRUE
23516,FAKE
23517,TRUE
23518,FAKE
23519,FAKE
23520,TRUE
23521,TRUE
23522,FAKE
23523,FAKE
23524,FAKE
23525,FAKE
23526,TRUE
23527,TRUE
23528,TRUE
23529,FAKE
23530,FAKE
23531,FAKE
23532,FAKE
23533,TRUE
23534,TRUE
23535,FAKE
23536,TRUE
23537,TRUE
23538,TRUE
23539,TRUE
23540,FAKE
23541,TRUE
23542,FAKE
23543,FAKE
23544,TRUE
23545,TRUE
23546,TRUE
23547,FAKE
23548,TRUE
23549,TRUE
23550,TRUE
23551,FAKE
23552,FAKE
23553,TRUE
23554,FAKE
23555,TRUE
23556,FAKE
23557,FAKE
23558,TRUE
23559,TRUE
23560,TRUE
23561,TRUE
23562,FAKE
23563,FAKE
23564,FAKE
23565,FAKE
23566,TRUE
23567,FAKE
23568,FAKE
23569,TRUE
23570,FAKE
23571,FAKE
23572,FAKE
23573,TRUE
23574,FAKE
23575,TRUE
23576,TRUE
23577,FAKE
23578,FAKE
23579,FAKE
23580,FAKE
23581,TRUE
23582,FAKE
23583,FAKE
23584,FAKE
23585,TRUE
23586,TRUE
23587,FAKE
23588,FAKE
23589,TRUE
23590,FAKE
23591,TRUE
23592,FAKE
23593,TRUE
23594,FAKE
23595,FAKE
23596,TRUE
23597,TRUE
23598,FAKE
23599,FAKE
23600,TRUE
23601,FAKE
23602,FAKE
23603,FAKE
23604,FAKE
23605,FAKE
23606,FAKE
23607,FAKE
23608,FAKE
23609,TRUE
23610,TRUE
23611,FAKE
23612,TRUE
23613,TRUE
23614,FAKE
23615,TRUE
23616,TRUE
23617,FAKE
23618,TRUE
23619,FAKE
23620,TRUE
23621,TRUE
23622,FAKE
23623,FAKE
23624,TRUE
23625,TRUE
23626,FAKE
23627,FAKE
23628,TRUE
23629,TRUE
23630,FAKE
23631,FAKE
23632,TRUE
23633,TRUE
23634,TRUE
23635,TRUE
23636,TRUE
23637,TRUE
23638,TRUE
23639,FAKE
23640,FAKE
23641,FAKE
23642,TRUE
23643,TRUE
23644,FAKE
23645,TRUE
23646,TRUE
23647,FAKE
23648,FAKE
23649,FAKE
23650,TRUE
23651,FAKE
23652,FAKE
23653,TRUE
23654,TRUE
23655,FAKE
23656,FAKE
23657,TRUE
23658,FAKE
23659,TRUE
23660,TRUE
23661,TRUE
23662,FAKE
23663,TRUE
23664,FAKE
23665,FAKE
23666,TRUE
23667,TRUE
23668,TRUE
23669,TRUE
23670,TRUE
23671,TRUE
23672,TRUE
23673,TRUE
23674,TRUE
23675,FAKE
23676,TRUE
23677,FAKE
23678,FAKE
23679,TRUE
23680,TRUE
23681,FAKE
23682,FAKE
23683,FAKE
23684,FAKE
23685,FAKE
23686,FAKE
23687,FAKE
23688,TRUE
23689,FAKE
23690,TRUE
23691,TRUE
23692,FAKE
23693,FAKE
23694,TRUE
23695,FAKE
23696,FAKE
23697,FAKE
23698,TRUE
23699,FAKE
23700,TRUE
23701,TRUE
23702,TRUE
23703,FAKE
23704,FAKE
23705,FAKE
23706,TRUE
23707,TRUE
23708,TRUE
23709,TRUE
23710,TRUE
23711,TRUE
23712,FAKE
23713,TRUE
23714,TRUE
23715,FAKE
23716,FAKE
23717,TRUE
23718,FAKE
23719,TRUE
23720,TRUE
23721,TRUE
23722,FAKE
23723,FAKE
23724,FAKE
23725,TRUE
23726,TRUE
23727,TRUE
23728,FAKE
23729,FAKE
23730,TRUE
23731,FAKE
23732,TRUE
23733,TRUE
23734,TRUE
23735,FAKE
23736,TRUE
23737,FAKE
23738,FAKE
23739,FAKE
23740,TRUE
23741,FAKE
23742,FAKE
23743,FAKE
23744,FAKE
23745,FAKE
23746,FAKE
23747,FAKE
23748,TRUE
23749,FAKE
23750,FAKE
23751,TRUE
23752,FAKE
23753,TRUE
23754,FAKE
23755,TRUE
23756,FAKE
23757,TRUE
23758,FAKE
23759,FAKE
23760,TRUE
23761,FAKE
23762,TRUE
23763,FAKE
23764,TRUE
23765,FAKE
23766,TRUE
23767,FAKE
23768,TRUE
23769,FAKE
23770,TRUE
23771,TRUE
23772,TRUE
23773,FAKE
23774,TRUE
23775,FAKE
23776,FAKE
23777,TRUE
23778,TRUE
23779,FAKE
23780,FAKE
23781,TRUE
23782,FAKE
23783,FAKE
23784,FAKE
23785,FAKE
23786,FAKE
23787,FAKE
23788,FAKE
23789,FAKE
23790,TRUE
23791,TRUE
23792,TRUE
23793,FAKE
23794,TRUE
23795,TRUE
23796,FAKE
23797,TRUE
23798,FAKE
23799,TRUE
23800,FAKE
23801,FAKE
23802,FAKE
23803,TRUE
23804,TRUE
23805,FAKE
23806,TRUE
23807,TRUE
23808,TRUE
23809,FAKE
23810,TRUE
23811,TRUE
23812,TRUE
23813,FAKE
23814,TRUE
23815,FAKE
23816,TRUE
23817,FAKE
23818,TRUE
23819,FAKE
23820,FAKE
23821,TRUE
23822,FAKE
23823,FAKE
23824,TRUE
23825,TRUE
23826,TRUE
23827,TRUE
23828,TRUE
23829,TRUE
23830,TRUE
23831,TRUE
23832,FAKE
23833,TRUE
23834,FAKE
23835,FAKE
23836,FAKE
23837,TRUE
23838,TRUE
23839,FAKE
23840,TRUE
23841,TRUE
23842,FAKE
23843,FAKE
23844,FAKE
23845,TRUE
23846,FAKE
23847,FAKE
23848,TRUE
23849,FAKE
23850,TRUE
23851,FAKE
23852,TRUE
23853,TRUE
23854,TRUE
23855,FAKE
23856,TRUE
23857,TRUE
23858,FAKE
23859,TRUE
23860,FAKE
23861,TRUE
23862,FAKE
23863,FAKE
23864,FAKE
23865,TRUE
23866,FAKE
23867,FAKE
23868,TRUE
23869,TRUE
23870,FAKE
23871,FAKE
23872,FAKE
23873,TRUE
23874,FAKE
23875,FAKE
23876,TRUE
23877,TRUE
23878,FAKE
23879,TRUE
23880,TRUE
23881,FAKE
23882,TRUE
23883,TRUE
23884,FAKE
23885,TRUE
23886,FAKE
23887,TRUE
23888,TRUE
23889,TRUE
23890,TRUE
23891,FAKE
23892,TRUE
23893,FAKE
23894,TRUE
23895,FAKE
23896,FAKE
23897,TRUE
23898,FAKE
23899,FAKE
23900,TRUE
23901,FAKE
23902,TRUE
23903,FAKE
23904,TRUE
23905,FAKE
23906,TRUE
23907,TRUE
23908,FAKE
23909,FAKE
23910,TRUE
23911,FAKE
23912,FAKE
23913,TRUE
23914,TRUE
23915,TRUE
23916,TRUE
23917,FAKE
23918,FAKE
23919,TRUE
23920,TRUE
23921,TRUE
23922,FAKE
23923,TRUE
23924,FAKE
23925,FAKE
23926,FAKE
23927,TRUE
23928,TRUE
23929,FAKE
23930,TRUE
23931,FAKE
23932,TRUE
23933,TRUE
23934,FAKE
23935,FAKE
23936,TRUE
23937,FAKE
23938,FAKE
23939,TRUE
23940,FAKE
23941,TRUE
23942,FAKE
23943,TRUE
23944,FAKE
23945,FAKE
23946,FAKE
23947,FAKE
23948,TRUE
23949,TRUE
23950,FAKE
23951,TRUE
23952,TRUE
23953,FAKE
23954,FAKE
23955,FAKE
23956,FAKE
23957,TRUE
23958,FAKE
23959,FAKE
23960,FAKE
23961,FAKE
23962,TRUE
23963,TRUE
23964,FAKE
23965,TRUE
23966,TRUE
23967,FAKE
23968,FAKE
23969,FAKE
23970,FAKE
23971,TRUE
23972,TRUE
23973,FAKE
23974,TRUE
23975,TRUE
23976,TRUE
23977,FAKE
23978,TRUE
23979,FAKE
23980,FAKE
23981,FAKE
23982,TRUE
23983,FAKE
23984,TRUE
23985,TRUE
23986,FAKE
23987,TRUE
23988,FAKE
23989,TRUE
23990,FAKE
23991,FAKE
23992,FAKE
23993,TRUE
23994,TRUE
23995,TRUE
23996,TRUE
23997,TRUE
23998,FAKE
23999,TRUE
24000,FAKE
24001,FAKE
24002,FAKE
24003,TRUE
24004,FAKE
24005,FAKE
24006,FAKE
24007,TRUE
24008,FAKE
24009,TRUE
24010,TRUE
24011,TRUE
24012,TRUE
24013,FAKE
24014,FAKE
24015,TRUE
24016,FAKE
24017,TRUE
24018,TRUE
24019,TRUE
24020,FAKE
24021,FAKE
24022,TRUE
24023,TRUE
24024,TRUE
24025,TRUE
24026,FAKE
24027,FAKE
24028,TRUE
24029,TRUE
24030,FAKE
24031,FAKE
24032,FAKE
24033,FAKE
24034,FAKE
24035,TRUE
24036,TRUE
24037,FAKE
24038,TRUE
24039,FAKE
24040,FAKE
24041,FAKE
24042,TRUE
24043,FAKE
24044,TRUE
24045,FAKE
24046,FAKE
24047,TRUE
24048,TRUE
24049,TRUE
24050,TRUE
24051,FAKE
24052,TRUE
24053,TRUE
24054,TRUE
24055,FAKE
24056,FAKE
24057,TRUE
24058,TRUE
24059,FAKE
24060,TRUE
24061,FAKE
24062,TRUE
24063,TRUE
24064,FAKE
24065,TRUE
24066,TRUE
24067,TRUE
24068,FAKE
24069,FAKE
24070,FAKE
24071,TRUE
24072,FAKE
24073,FAKE
24074,TRUE
24075,TRUE
24076,FAKE
24077,FAKE
24078,FAKE
24079,FAKE
24080,FAKE
24081,FAKE
24082,FAKE
24083,FAKE
24084,FAKE
24085,FAKE
24086,TRUE
24087,TRUE
24088,TRUE
24089,TRUE
24090,TRUE
24091,FAKE
24092,FAKE
24093,FAKE
24094,TRUE
24095,FAKE
24096,FAKE
24097,TRUE
24098,FAKE
24099,FAKE
24100,FAKE
24101,TRUE
24102,FAKE
24103,TRUE
24104,TRUE
24105,FAKE
24106,FAKE
24107,FAKE
24108,TRUE
24109,TRUE
24110,FAKE
24111,FAKE
24112,FAKE
24113,FAKE
24114,FAKE
24115,FAKE
24116,TRUE
24117,TRUE
24118,FAKE
24119,TRUE
24120,TRUE
24121,FAKE
24122,FAKE
24123,TRUE
24124,FAKE
24125,TRUE
24126,TRUE
24127,FAKE
24128,TRUE
24129,FAKE
24130,FAKE
24131,TRUE
24132,FAKE
24133,FAKE
24134,TRUE
24135,FAKE
24136,FAKE
24137,TRUE
24138,FAKE
24139,TRUE
24140,FAKE
24141,TRUE
24142,FAKE
24143,FAKE
24144,FAKE
24145,FAKE
24146,TRUE
24147,FAKE
24148,TRUE
24149,TRUE
24150,TRUE
24151,FAKE
24152,TRUE
24153,FAKE
24154,TRUE
24155,FAKE
24156,FAKE
24157,TRUE
24158,TRUE
24159,FAKE
24160,FAKE
24161,FAKE
24162,TRUE
24163,TRUE
24164,FAKE
24165,FAKE
24166,FAKE
24167,TRUE
24168,TRUE
24169,FAKE
24170,TRUE
24171,TRUE
24172,FAKE
24173,TRUE
24174,FAKE
24175,TRUE
24176,FAKE
24177,TRUE
24178,TRUE
24179,TRUE
24180,TRUE
24181,TRUE
24182,TRUE
24183,FAKE
24184,TRUE
24185,FAKE
24186,FAKE
24187,TRUE
24188,TRUE
24189,FAKE
24190,TRUE
24191,FAKE
24192,TRUE
24193,TRUE
24194,TRUE
24195,TRUE
24196,TRUE
24197,FAKE
24198,TRUE
